what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383510913708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383510915278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383510915585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383510919375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383510959571
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383510959594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383510972905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383510995005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383510995324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383511007154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383511008450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511009782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511010089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511015676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511018909
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383511018925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383511029873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383511035858
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383511037362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511038815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511039134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511040465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511072911
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383511072926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1383511088949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383511094486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1383511094905
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1383511096526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511098043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511098355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511099732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511104193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511105711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511105863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511107262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383511157468
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383511157484
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383511162410
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383511162445
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383511166092
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1383511166092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383511180407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383511180683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1383511184985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383511187493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383511193853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1383511195692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383511197733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383511201510
