what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385323978599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385323999905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385324000516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385324003800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325159104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325159396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325159731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325160728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325174440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325175421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325176106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325181287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325223149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325226499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325324989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325325994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325610235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325612874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325674319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325677723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325698489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325701578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325718753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325720479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325723802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325727043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385325727830
