what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384810000210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384810001762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812644756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812647236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812647343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812652601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812655235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812662684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812662715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812665694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812665855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812671422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812676490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812678585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812678797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384812680290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385062558614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385062559485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385210003400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385210004093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385221036719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385221037588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232432870
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385232445114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232466557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232467690
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385232473188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232477231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232479970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232482052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232482186
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385232487072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385232499147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385232502339
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385232505402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232506844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232507297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232512050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232550694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232551217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232551703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385232560174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385233759950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385233760484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385248784896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385248785439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385248841228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385248842064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385255285762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385255287429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385255450366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385255456737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1385255459933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385255461600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317028645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317105011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317109921
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385317111932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317113117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317113262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317118020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317120666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317122834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317123038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385317129048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317133170
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385317134460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317136096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317136530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317137106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317137802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317140022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317181806
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385317185545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317189001
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385317191035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317192527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317192978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317194037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317221010
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385317221025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385317225059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385317225234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385317228930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385317229069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385317239490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1385317239626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317240753
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385317242246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317243826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317244230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317245076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317245464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317245841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317261955
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385317261977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317268832
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385317270634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317271892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317272251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317274858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317365353
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385317365374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317381855
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385317384827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317386326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317386677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317387165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317423579
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385317423602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317439983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385317440894
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385317442463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317443891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317444246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317444812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317445346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317445754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385317528200
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1385317530135
